url,slug,title,description,expire_at,is_homebased,areas_clean,levels_clean,locations_names,locations_latitudes,locations_longitudes,company_name,company_slug,url_apply,url_details,is_internship,is_national_or_local,job_quintet,is_un2.0_relevant,is_un_org
https://untalent.org/jobs/associate-administrative-officer-110,associate-administrative-officer-110,ASSOCIATE ADMINISTRATIVE OFFICER,"Org. Setting and Reporting

The United Nations Human Settlements Programme (UN-Habitat) is mandated by the UN General Assembly to promote socially and environmentally sustainable towns and cities. UN…",2025-04-09 03:59:59+00:00,,['Admin'],"['Mid', 'Entry']",['Amman'],[31.9515694],[35.9239625],United Nations Human Settlements Programme,,https://untalent.org/jobs/associate-administrative-officer-110/apply,https://untalent.org/jobs/associate-administrative-officer-110/details,False,False,[],False,False
https://untalent.org/jobs/consultant-129,consultant-129,Consultant,"Result of Service

Fine-tune training courses developed by UNICRI in accordance with the pilot project’s objectives. o Output 1: Review existing training courses and prepare them for the actual deliv…",2025-03-18 03:59:59+00:00,,['Security'],['Consultant'],['Tbilisi'],[41.6934591],[44.8014495],United Nations Interregional Crime and Justice Research Institute,unicri,https://untalent.org/jobs/consultant-129/apply,https://untalent.org/jobs/consultant-129/details,False,False,[],False,False
https://untalent.org/jobs/human-rights-officer-tjo-379,human-rights-officer-tjo-379,HUMAN RIGHTS OFFICER (TJO),"Org. Setting and Reporting

This position is located within the Office of the High Commissioner for Human Rights (OHCHR) in Geneva, in the Child and Youth Rights Unit, Development and Economic and So…",2025-03-24 03:59:59+00:00,,['Human Rights'],"['Senior', 'Mid']",['Geneva'],[46.2017559],[6.1466014],Office of the High Commissioner for Human Rights,ohchr,https://untalent.org/jobs/human-rights-officer-tjo-379/apply,https://untalent.org/jobs/human-rights-officer-tjo-379/details,False,False,[],False,False
https://untalent.org/jobs/senior-programme-management-assistant-95,senior-programme-management-assistant-95,Senior Programme Management Assistant,"Org. Setting and Reporting

The United Nations Human Settlements Programme (UN-Habitat) is mandated by the UN General Assembly to promote socially and environmentally sustainable towns and cities. UN…",2025-04-09 03:59:59+00:00,,"['Finance & Economy', 'Programme & Policy']",['Senior'],['Nairobi'],[-1.2832533],[36.8172449],United Nations Human Settlements Programme,,https://untalent.org/jobs/senior-programme-management-assistant-95/apply,https://untalent.org/jobs/senior-programme-management-assistant-95/details,False,False,[],False,False
https://untalent.org/jobs/public-information-graphic-designer-intern,public-information-graphic-designer-intern,Public Information - Graphic designer Intern,"Work Location

UNIC MEXICO



 
Expected duration

6 months



 
Duties and Responsibilities

Under the primary supervision of the National Information Officer, the daily responsibilities will depend…",2025-04-11 03:59:59+00:00,,['Communications & PR'],['Internship'],['Mexico City'],[19.4326296],[-99.1331785],Department of Global Communications,un-dgc,https://untalent.org/jobs/public-information-graphic-designer-intern/apply,https://untalent.org/jobs/public-information-graphic-designer-intern/details,True,False,[],False,False
https://untalent.org/jobs/facilities-management-assistant-139,facilities-management-assistant-139,FACILITIES MANAGEMENT ASSISTANT,"Org. Setting and Reporting

This position is located in the Facilities Management Unit in UNDOF. The Facilities Management Assistant will usually report to the head of the section.



 
Responsibilit…",2025-03-24 03:59:59+00:00,,['Logistics & Procurement'],['Mid'],['Amret Al Faouar'],[''],[''],United Nations Disengagement Observer Force,,https://untalent.org/jobs/facilities-management-assistant-139/apply,https://untalent.org/jobs/facilities-management-assistant-139/details,False,False,[],False,False
https://untalent.org/jobs/communication-officer-sc-8,communication-officer-sc-8,Communication Officer - SC 8,"**DEADLINE FOR APPLICATIONS**

23 March 2025-23:59-GMT+03:00 East Africa Time (Dar es Salaam)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity f…",,,[],[],[],[],[],World Food Programme,,https://untalent.org/jobs/communication-officer-sc-8/apply,https://untalent.org/jobs/communication-officer-sc-8/details,False,False,[],False,True
https://untalent.org/jobs/programme-policy-officer-resilience-livelihoods-cst1-dollo-ado-ethiopia,programme-policy-officer-resilience-livelihoods-cst1-dollo-ado-ethiopia,"Programme Policy Officer (Resilience & Livelihoods), CST1 Dollo Ado, Ethiopia","**DEADLINE FOR APPLICATIONS**

24 March 2025-23:59-GMT+03:00 East Africa Time (Addis Ababa)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity for…",,,['Programme & Policy'],[],[],[],[],World Food Programme,,https://untalent.org/jobs/programme-policy-officer-resilience-livelihoods-cst1-dollo-ado-ethiopia/apply,https://untalent.org/jobs/programme-policy-officer-resilience-livelihoods-cst1-dollo-ado-ethiopia/details,False,False,[],False,True
https://untalent.org/jobs/programme-policy-officer-transition-advisor-p4-islamabad-pakits,programme-policy-officer-transition-advisor-p4-islamabad-pakits,"Programme Policy Officer - Transition Advisor, P4, Islamabad, Pakits","**DEADLINE FOR APPLICATIONS**

31 March 2025-23:59-GMT+05:00 Pakistan Standard Time (Karachi)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity f…",,,['Programme & Policy'],[],['Islamabad'],[33.6938118],[73.0651511],World Food Programme,,https://untalent.org/jobs/programme-policy-officer-transition-advisor-p4-islamabad-pakits/apply,https://untalent.org/jobs/programme-policy-officer-transition-advisor-p4-islamabad-pakits/details,False,False,[],False,True
https://untalent.org/jobs/e-t-consultant-585,e-t-consultant-585,E T Consultant,"**E T Consultant**

 Job #: req32187 Organization: World Bank Sector: Economics Grade: EC2 Term Duration: 1 year 0 months Recruitment Type: Local Recruitment Location: Washington, DC,United States Re…",2025-03-18 00:00:00+00:00,,[],[],[],[],[],World Bank,world-bank,https://untalent.org/jobs/e-t-consultant-585/apply,https://untalent.org/jobs/e-t-consultant-585/details,False,False,[],False,False
https://untalent.org/jobs/e-t-consultant-584,e-t-consultant-584,E T Consultant,"**E T Consultant**

 Job #: req32189 Organization: World Bank Sector: Climate Change Grade: EC1 Term Duration: 1 year 0 months Recruitment Type: Local Recruitment Location: Washington, DC,United Stat…",2025-03-28 00:00:00+00:00,,[],[],[],[],[],World Bank,world-bank,https://untalent.org/jobs/e-t-consultant-584/apply,https://untalent.org/jobs/e-t-consultant-584/details,False,False,[],False,False
https://untalent.org/jobs/e-t-consultant-583,e-t-consultant-583,E T Consultant,"**E T Consultant**

 Job #: req32190 Organization: World Bank Sector: Climate Change Grade: EC1 Term Duration: 1 year 0 months Recruitment Type: Local Recruitment Location: Washington, DC,United Stat…",2025-03-28 00:00:00+00:00,,[],[],[],[],[],World Bank,world-bank,https://untalent.org/jobs/e-t-consultant-583/apply,https://untalent.org/jobs/e-t-consultant-583/details,False,False,[],False,False
https://untalent.org/jobs/traineeship-in-the-premises-division,traineeship-in-the-premises-division,Traineeship in the Premises Division,"**General Information**

 **Type of contract** Traineeship

 **Who can apply?** EU nationals eligible for our traineeship programme

 **Grant** The trainee grant is €1,170 per month plus an accommoda…",2025-03-31 00:00:00+00:00,,['Admin'],[],['Frankfurt'],[50.1106444],[8.6820917],European Central Bank,eu-central-bank,https://untalent.org/jobs/traineeship-in-the-premises-division/apply,https://untalent.org/jobs/traineeship-in-the-premises-division/details,False,False,[],False,False
https://untalent.org/jobs/programme-support-specialist-26,programme-support-specialist-26,Programme Support Specialist,"**Organizational Setting**

The FAO Representation in Uganda (FAO Uganda) is responsible for developing, promoting, and overseeing strategies for addressing country priorities and implementing progra…",2025-03-24 22:59:00+00:00,,[],[],['Kampala'],[0.3177137],[32.5813539],Food and Agriculture Organization of the United Nations,,https://untalent.org/jobs/programme-support-specialist-26/apply,https://untalent.org/jobs/programme-support-specialist-26/details,False,False,[],False,True
https://untalent.org/jobs/national-seed-specialist-1,national-seed-specialist-1,National Seed Specialist,"**Organizational Setting**

FAO Azerbaijan Partnership and Liaison Office, in close cooperation with the government and its in-line Ministries/Agencies, contributes to the sustainable agri-food syste…",2025-03-24 22:59:00+00:00,,[],[],['Baku'],[40.3754434],[49.8326748],Food and Agriculture Organization of the United Nations,,https://untalent.org/jobs/national-seed-specialist-1/apply,https://untalent.org/jobs/national-seed-specialist-1/details,False,True,[],False,True
https://untalent.org/jobs/associate-immunization-2,associate-immunization-2,"Associate, Immunization","Overview 
---------

The Clinton Health Access Initiative, Inc. (CHAI) is a global health organization committed to our mission of saving lives and reducing the burden of disease in low-and middle-in…",,,[],[],['New Delhi / Delhi'],[42.9824574],[-81.2503381],Clinton Health Access Initiative,chai,https://untalent.org/jobs/associate-immunization-2/apply,https://untalent.org/jobs/associate-immunization-2/details,False,False,[],False,False
https://untalent.org/jobs/fast-track-international-humanitarian-coordinator-p3-ta-legazpi-philippines,fast-track-international-humanitarian-coordinator-p3-ta-legazpi-philippines,"Fast Track: International Humanitarian Coordinator, P3, TA, Legazpi, Philippines","The Position:

The International Humanitarian Nexus Coordinator is responsible for providing technical and programmatic inputs to the planning, conceptualization, implementation, monitoring and evalu…",2025-03-10 17:00:00+00:00,,[],"['Senior', 'Mid']",['Philippines'],[12.7503486],[122.7312101],United Nations Population Fund,,https://untalent.org/jobs/fast-track-international-humanitarian-coordinator-p3-ta-legazpi-philippines/apply,https://untalent.org/jobs/fast-track-international-humanitarian-coordinator-p3-ta-legazpi-philippines/details,False,False,[],False,True
https://untalent.org/jobs/local-consultancy-sub-national-philippine-multisectoral-nutrition-project-pmnp-im-consultants-11-5-months,local-consultancy-sub-national-philippine-multisectoral-nutrition-project-pmnp-im-consultants-11-5-months,Local Consultancy: Sub-national Philippine Multisectoral Nutrition Project (PMNP): IM Consultants (11.5 Months),"UNICEF works in some of the world’s toughest places, to reach the world’s most disadvantaged children. To save their lives. To defend their rights. To help them fulfill their potential.

Across 190 c…",2025-03-24 15:55:00+00:00,,['Programme & Policy'],['Consultant'],['Cotabato City'],[7.1970344],[124.2351714],United Nations Children's Fund,unicef,https://untalent.org/jobs/local-consultancy-sub-national-philippine-multisectoral-nutrition-project-pmnp-im-consultants-11-5-months/apply,https://untalent.org/jobs/local-consultancy-sub-national-philippine-multisectoral-nutrition-project-pmnp-im-consultants-11-5-months/details,False,True,[],False,True
https://untalent.org/jobs/local-consultancy-sub-national-philippine-multisectoral-nutrition-project-pmnp-f1kd-consultants-11-5-months,local-consultancy-sub-national-philippine-multisectoral-nutrition-project-pmnp-f1kd-consultants-11-5-months,Local Consultancy: Sub-national Philippine Multisectoral Nutrition Project (PMNP): F1KD Consultants (11.5 Months),"UNICEF works in some of the world’s toughest places, to reach the world’s most disadvantaged children. To save their lives. To defend their rights. To help them fulfill their potential.

Across 190 c…",2025-03-24 15:55:00+00:00,,"['Monitoring & Evaluation', 'Programme & Policy']",['Consultant'],['Cotabato City'],[7.1970344],[124.2351714],United Nations Children's Fund,unicef,https://untalent.org/jobs/local-consultancy-sub-national-philippine-multisectoral-nutrition-project-pmnp-f1kd-consultants-11-5-months/apply,https://untalent.org/jobs/local-consultancy-sub-national-philippine-multisectoral-nutrition-project-pmnp-f1kd-consultants-11-5-months/details,False,True,[],False,True
